# B2  M_xy  beta  p  rho  v2
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089908e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.990805e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  1.999157e-02  -0.000000e+00   2.514027e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000818e-02  -0.000000e+00   2.504592e+03   9.969529e-01   9.965853e-01   3.089906e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.110494e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  1.999103e-02  -0.000000e+00   2.511641e+03   9.989020e-01   9.989020e-01   3.064442e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  1.999278e-02  -0.000000e+00   2.499189e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.990061e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089908e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.066689e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.066689e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   1.000114e+00   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089910e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089910e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.103076e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089913e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089909e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089907e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.100193e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089907e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.101545e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.001046e-02  -0.000000e+00   2.511653e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089906e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  1.998954e-02  -0.000000e+00   2.514282e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089911e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089911e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089913e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089913e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089911e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089907e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.968610e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.002093e-02  -0.000000e+00   2.510340e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998190e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.079636e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.990061e-01   3.103077e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.002093e-02  -0.000000e+00   2.510340e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089910e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  1.999075e-02  -0.000000e+00   2.511676e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.001046e-02  -0.000000e+00   2.511653e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.938745e-01   3.100191e-02
  1.999183e-02  -0.000000e+00   2.506640e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.991103e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.986936e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089909e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089924e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000925e-02  -0.000000e+00   2.509354e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000409e-02  -0.000000e+00   2.505104e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089907e-02
  2.001635e-02  -0.000000e+00   2.503569e+03   9.969529e-01   9.969529e-01   3.084093e-02
  2.000925e-02  -0.000000e+00   2.509354e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089930e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  1.998365e-02  -0.000000e+00   2.507666e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089909e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089937e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.937125e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.941984e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089930e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089906e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089930e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089924e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089907e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089924e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.084093e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.988499e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.083330e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089920e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.095046e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089908e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  1.999278e-02  -0.000000e+00   2.499189e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  1.999207e-02  -0.000000e+00   2.511510e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.999673e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.084768e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.079314e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.941174e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089919e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   3.089919e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   3.089905e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320869e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.312234e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000723e-02  -0.000000e+00   2.497384e+03   9.940364e-01   9.940364e-01   2.329786e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.330058e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.941984e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  1.999207e-02  -0.000000e+00   2.513964e+03   9.998779e-01   9.998779e-01   2.330649e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.311104e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320864e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  1.999157e-02  -0.000000e+00   2.511573e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320867e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.990030e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.998779e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.512967e+03   9.998779e-01   9.996757e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.510514e+03   9.989020e-01   9.989020e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.505616e+03   9.969529e-01   9.969529e-01   2.320862e-02
  2.000000e-02  -0.000000e+00   2.498286e+03   9.940364e-01   9.940364e-01   2.320862e-02
