# B2  M_xy  beta  p  rho  v2
  1.964836e-02   5.449396e-05   2.544376e+03   9.945754e-01   9.943366e-01   3.195553e-02
  1.971813e-02   6.036145e-06   2.550666e+03   1.000575e+00   9.976761e-01   3.249329e-02
  2.005363e-02   1.674485e-05   2.490685e+03   9.936695e-01   9.949921e-01   3.128706e-02
  2.067585e-02   1.510108e-05   2.406435e+03   9.898458e-01   9.935936e-01   3.256969e-02
  2.022010e-02  -1.936833e-06   2.462492e+03   9.905773e-01   9.944642e-01   3.134905e-02
  2.049763e-02   5.230161e-06   2.421311e+03   9.873799e-01   9.924599e-01   3.187748e-02
  2.043844e-02  -1.193239e-05   2.442539e+03   9.931604e-01   9.955170e-01   3.148627e-02
  1.998540e-02   9.224501e-06   2.501411e+03   9.945534e-01   9.954913e-01   3.080652e-02
  1.982251e-02  -9.018431e-06   2.531851e+03   9.984515e-01   9.967919e-01   3.177496e-02
  1.957461e-02  -9.560039e-07   2.533424e+03   9.865773e-01   9.896830e-01   3.341579e-02
  2.019461e-02  -1.487422e-05   2.457590e+03   9.873591e-01   9.912823e-01   3.116930e-02
  2.062344e-02  -1.045342e-05   2.406983e+03   9.875618e-01   9.924233e-01   3.065662e-02
  2.011011e-02  -9.701875e-06   2.466663e+03   9.868575e-01   9.922625e-01   2.996824e-02
  2.031170e-02   1.059286e-05   2.451658e+03   9.906870e-01   9.944611e-01   3.011578e-02
  2.029034e-02  -8.449866e-06   2.450633e+03   9.892309e-01   9.932219e-01   3.008692e-02
  2.018810e-02   1.049244e-06   2.467846e+03   9.911596e-01   9.935314e-01   3.066338e-02
  2.010288e-02  -2.996661e-05   2.484873e+03   9.937855e-01   9.940029e-01   3.151923e-02
  1.947381e-02  -2.770332e-05   2.578613e+03   9.990039e-01   9.971008e-01   3.053543e-02
  2.017860e-02  -9.763912e-06   2.473274e+03   9.928721e-01   9.945056e-01   3.148359e-02
  1.981392e-02  -1.021261e-05   2.515257e+03   9.914775e-01   9.944788e-01   3.048953e-02
  2.011768e-02   8.605734e-06   2.477374e+03   9.915161e-01   9.948965e-01   3.169118e-02
  2.016930e-02  -4.557232e-07   2.463217e+03   9.883792e-01   9.930344e-01   3.172954e-02
  1.970944e-02   1.241388e-05   2.535419e+03   9.941549e-01   9.960959e-01   3.038530e-02
  2.003391e-02  -8.526955e-06   2.495457e+03   9.945944e-01   9.955532e-01   3.076541e-02
  1.951146e-02   1.290716e-05   2.574128e+03   9.991947e-01   9.972263e-01   3.086097e-02
  1.848424e-02  -3.606488e-05   2.687019e+03   9.881038e-01   9.906772e-01   3.133382e-02
  2.036084e-02  -3.257241e-06   2.436252e+03   9.868429e-01   9.910670e-01   3.095234e-02
  2.015457e-02  -9.020532e-06   2.462135e+03   9.872233e-01   9.919437e-01   3.116643e-02
  2.057266e-02  -2.577993e-06   2.405869e+03   9.846742e-01   9.909494e-01   3.054885e-02
  2.038467e-02  -1.327241e-05   2.436650e+03   9.881593e-01   9.930006e-01   3.047361e-02
  2.004049e-02  -1.875981e-06   2.479261e+03   9.884639e-01   9.927345e-01   3.058422e-02
  2.014332e-02  -2.031690e-06   2.471142e+03   9.902823e-01   9.930087e-01   3.062484e-02
  1.950447e-02  -1.345891e-05   2.562624e+03   9.943726e-01   9.943811e-01   3.076792e-02
  1.850328e-02   7.758618e-06   2.709867e+03   9.975319e-01   9.953697e-01   3.291414e-02
  1.985813e-02   2.016687e-05   2.517453e+03   9.945574e-01   9.954628e-01   3.064319e-02
  2.026108e-02   3.046030e-06   2.458634e+03   9.910294e-01   9.941142e-01   3.125831e-02
  2.024412e-02   1.863681e-05   2.465339e+03   9.929002e-01   9.957694e-01   3.136542e-02
  2.017554e-02   4.950537e-06   2.465629e+03   9.896534e-01   9.938177e-01   3.092714e-02
  2.036449e-02   1.242293e-05   2.452120e+03   9.934485e-01   9.955874e-01   3.121742e-02
  1.994918e-02   2.835152e-06   2.505758e+03   9.944758e-01   9.954934e-01   3.055488e-02
  1.966551e-02   9.678949e-06   2.552283e+03   9.985369e-01   9.966477e-01   3.168338e-02
  2.075667e-02   2.207282e-05   2.371406e+03   9.792504e-01   9.854326e-01   3.926338e-02
  2.058551e-02  -1.244717e-05   2.407190e+03   9.858303e-01   9.904338e-01   3.310349e-02
  2.088482e-02  -3.127009e-06   2.372415e+03   9.857153e-01   9.911858e-01   3.264916e-02
  2.005756e-02  -1.479990e-05   2.464778e+03   9.835266e-01   9.903147e-01   3.009916e-02
  2.030797e-02   1.119120e-06   2.445447e+03   9.879951e-01   9.928588e-01   3.097164e-02
  2.068273e-02  -8.273597e-06   2.401674e+03   9.882164e-01   9.926233e-01   3.150805e-02
  1.999558e-02   1.376572e-06   2.490282e+03   9.906328e-01   9.931948e-01   3.066490e-02
  1.991901e-02   1.879104e-05   2.509403e+03   9.944165e-01   9.942958e-01   3.176219e-02
  1.948392e-02  -7.890949e-06   2.544299e+03   9.862219e-01   9.900994e-01   2.823379e-02
  2.020375e-02  -2.357359e-05   2.468601e+03   9.922316e-01   9.942462e-01   3.032331e-02
  2.024568e-02  -1.678624e-07   2.456848e+03   9.895570e-01   9.934767e-01   2.967044e-02
  1.967571e-02  -2.703279e-05   2.540955e+03   9.946206e-01   9.964502e-01   3.079408e-02
  2.023914e-02   3.431901e-07   2.459725e+03   9.903959e-01   9.942493e-01   3.077928e-02
  1.970296e-02  -1.654213e-05   2.535365e+03   9.938073e-01   9.958906e-01   2.976078e-02
  2.013992e-02   4.551734e-06   2.480471e+03   9.938528e-01   9.950209e-01   3.116114e-02
  1.922512e-02  -9.273538e-06   2.610383e+03   9.983974e-01   9.967102e-01   3.039149e-02
  1.953696e-02  -7.109957e-06   2.555635e+03   9.933126e-01   9.937318e-01   3.231369e-02
  2.043832e-02   1.599790e-05   2.427016e+03   9.868429e-01   9.910057e-01   3.180016e-02
  2.023631e-02   6.643366e-06   2.456137e+03   9.888128e-01   9.929126e-01   3.147149e-02
  2.155351e-02   1.223241e-05   2.290837e+03   9.822961e-01   9.895069e-01   3.319675e-02
  2.035900e-02  -1.475047e-06   2.441138e+03   9.887326e-01   9.932929e-01   3.119973e-02
  2.020823e-02   1.457993e-05   2.461247e+03   9.894949e-01   9.933051e-01   3.184512e-02
  2.056036e-02   8.386017e-06   2.422320e+03   9.908148e-01   9.933861e-01   3.140694e-02
  1.952556e-02  -1.494245e-05   2.561634e+03   9.950634e-01   9.945879e-01   3.191751e-02
  1.973124e-02  -4.547134e-05   2.524003e+03   9.907736e-01   9.922707e-01   3.043231e-02
  2.007876e-02  -2.568197e-06   2.488920e+03   9.942097e-01   9.953659e-01   2.946534e-02
  2.045967e-02  -1.927862e-05   2.433377e+03   9.904629e-01   9.939441e-01   3.012089e-02
  1.980847e-02   2.680275e-05   2.527697e+03   9.961076e-01   9.977918e-01   2.861256e-02
  2.012318e-02  -1.953865e-06   2.475568e+03   9.910639e-01   9.946554e-01   3.041436e-02
  2.041826e-02   5.075333e-06   2.442579e+03   9.921959e-01   9.950837e-01   3.077339e-02
  1.991439e-02  -1.166228e-06   2.507664e+03   9.934972e-01   9.949978e-01   3.009261e-02
  1.992240e-02   1.445723e-05   2.511908e+03   9.955785e-01   9.949877e-01   3.181025e-02
  2.033283e-02  -2.296973e-05   2.471745e+03   9.998427e-01   9.979732e-01   3.252631e-02
  2.003442e-02  -5.620181e-06   2.484346e+03   9.901913e-01   9.930075e-01   3.192529e-02
  1.993444e-02  -1.756280e-06   2.498817e+03   9.909887e-01   9.943200e-01   3.094838e-02
  1.967441e-02  -1.413618e-05   2.518294e+03   9.856852e-01   9.914763e-01   3.158318e-02
  2.023748e-02  -1.625377e-06   2.457449e+03   9.893983e-01   9.936499e-01   3.107937e-02
  2.004298e-02   5.015480e-06   2.482604e+03   9.899198e-01   9.935597e-01   3.088320e-02
  1.977200e-02  -1.228886e-05   2.521790e+03   9.919497e-01   9.939006e-01   3.066891e-02
  1.927308e-02   2.333084e-05   2.595395e+03   9.951414e-01   9.947450e-01   3.045187e-02
  1.734878e-02   2.633350e-05   2.874400e+03   9.920793e-01   9.933243e-01   2.296157e-02
  1.998607e-02  -1.197812e-05   2.498708e+03   9.935120e-01   9.949811e-01   2.927568e-02
  2.003146e-02   4.476069e-06   2.488514e+03   9.917055e-01   9.947430e-01   2.982312e-02
  1.985715e-02  -2.138205e-05   2.519436e+03   9.952916e-01   9.969153e-01   2.957222e-02
  2.019019e-02   1.980841e-06   2.466879e+03   9.908739e-01   9.945628e-01   3.055404e-02
  1.993864e-02  -5.356732e-06   2.500562e+03   9.918898e-01   9.946984e-01   3.036330e-02
  2.008450e-02  -2.093897e-06   2.482727e+03   9.920191e-01   9.940902e-01   3.080119e-02
  1.913764e-02  -1.821998e-05   2.614642e+03   9.954759e-01   9.948322e-01   3.061600e-02
  1.810900e-02   4.862959e-06   2.835846e+03   1.021662e+00   1.009651e+00   3.217245e-02
  1.987029e-02   5.175559e-06   2.515715e+03   9.944795e-01   9.953438e-01   3.144102e-02
  2.001209e-02   4.713449e-06   2.493369e+03   9.926799e-01   9.951820e-01   3.058763e-02
  2.099793e-02   2.478426e-05   2.359767e+03   9.857706e-01   9.915365e-01   3.404605e-02
  2.017635e-02   3.174330e-06   2.465596e+03   9.896796e-01   9.938146e-01   3.088640e-02
  2.038940e-02  -5.671655e-06   2.439616e+03   9.895917e-01   9.933205e-01   3.181860e-02
  2.019192e-02   9.138761e-06   2.468673e+03   9.916795e-01   9.937256e-01   3.133867e-02
  1.942944e-02  -3.658896e-06   2.573684e+03   9.948224e-01   9.945702e-01   3.182624e-02
  2.363531e-02   8.786190e-06   2.100910e+03   9.878680e-01   9.907824e-01   3.798525e-02
  2.085985e-02  -5.909472e-06   2.393965e+03   9.934800e-01   9.950939e-01   3.248785e-02
  2.086488e-02  -4.602313e-06   2.392944e+03   9.932959e-01   9.957442e-01   3.229170e-02
  2.081931e-02   3.394914e-06   2.395922e+03   9.923599e-01   9.957224e-01   2.968556e-02
  2.031573e-02  -8.463813e-06   2.451735e+03   9.909142e-01   9.945659e-01   3.092797e-02
  2.026581e-02  -3.692482e-06   2.457886e+03   9.909591e-01   9.942085e-01   3.044176e-02
  2.004693e-02   9.704480e-08   2.486683e+03   9.917418e-01   9.939158e-01   3.057240e-02
  1.922011e-02   1.691657e-05   2.601837e+03   9.948693e-01   9.946450e-01   3.053622e-02
  1.819141e-02  -1.022319e-05   2.861953e+03   1.035760e+00   1.020432e+00   2.036282e-02
  2.007391e-02   6.349058e-06   2.485723e+03   9.926931e-01   9.946278e-01   2.833764e-02
  2.009144e-02   4.803672e-06   2.482027e+03   9.920821e-01   9.950962e-01   2.897992e-02
  1.951927e-02  -3.536516e-06   2.548256e+03   9.895480e-01   9.937741e-01   2.980984e-02
  2.028006e-02   4.503273e-06   2.453347e+03   9.898247e-01   9.939544e-01   3.069744e-02
  1.997798e-02   1.644752e-05   2.493844e+03   9.911762e-01   9.942876e-01   3.066746e-02
  2.013446e-02   1.545154e-06   2.477802e+03   9.925143e-01   9.943913e-01   3.132300e-02
  1.915558e-02  -9.696661e-06   2.613324e+03   9.959071e-01   9.949235e-01   3.219349e-02
  1.704163e-02  -1.859483e-05   2.957632e+03   1.002733e+00   9.974501e-01   3.731365e-02
  1.921955e-02  -7.270290e-06   2.616483e+03   1.000440e+00   9.988316e-01   2.983065e-02
  1.949040e-02  -2.291001e-07   2.570657e+03   9.967699e-01   9.975531e-01   3.082680e-02
  1.981168e-02  -1.709411e-05   2.520834e+03   9.935640e-01   9.959383e-01   3.009100e-02
  2.013472e-02   5.624208e-06   2.475765e+03   9.917108e-01   9.950186e-01   3.078242e-02
  2.023081e-02  -4.080585e-06   2.461231e+03   9.905943e-01   9.939591e-01   3.120162e-02
  2.026610e-02  -1.646551e-06   2.457788e+03   9.909342e-01   9.933106e-01   3.106487e-02
  2.008533e-02  -2.891537e-05   2.484028e+03   9.925802e-01   9.931175e-01   3.326677e-02
  2.103368e-02   1.201153e-04   2.376382e+03   9.944011e-01   9.945855e-01   3.992545e-02
  2.025521e-02   3.399833e-05   2.462879e+03   9.924528e-01   9.942460e-01   3.255470e-02
  2.058266e-02   7.541602e-06   2.415240e+03   9.889900e-01   9.930981e-01   3.177762e-02
  2.036893e-02   1.367690e-05   2.443896e+03   9.903323e-01   9.941671e-01   3.207976e-02
  2.026667e-02   2.855328e-06   2.455811e+03   9.901649e-01   9.941315e-01   3.101860e-02
  2.021779e-02  -1.507608e-05   2.466179e+03   9.919466e-01   9.946800e-01   3.111430e-02
  2.008864e-02   7.074640e-06   2.485253e+03   9.932334e-01   9.947749e-01   3.113412e-02
  1.969213e-02   3.300378e-05   2.543560e+03   9.964714e-01   9.954728e-01   3.229316e-02
  2.625668e-02  -1.109335e-04   1.856679e+03   9.698548e-01   9.818874e-01   3.049519e-02
  2.172523e-02   6.005760e-06   2.283837e+03   9.870965e-01   9.917603e-01   2.390859e-02
  2.046434e-02  -1.062628e-05   2.422658e+03   9.863247e-01   9.916814e-01   2.340855e-02
  2.089506e-02  -1.850217e-05   2.379915e+03   9.893162e-01   9.937452e-01   2.406366e-02
  2.063704e-02  -4.070577e-07   2.411697e+03   9.901483e-01   9.944087e-01   2.274051e-02
  1.912276e-02   5.490380e-06   2.612265e+03   9.937980e-01   9.957176e-01   2.288860e-02
  2.037852e-02  -5.372691e-06   2.451702e+03   9.939631e-01   9.952465e-01   2.296438e-02
  1.971570e-02  -2.568895e-05   2.549500e+03   9.999936e-01   9.974335e-01   2.376099e-02
  2.091370e-02   4.116834e-06   2.416643e+03   1.005480e+00   1.001522e+00   2.041310e-02
  1.900619e-02  -2.185259e-05   2.623986e+03   9.921718e-01   9.941846e-01   2.153288e-02
  1.986374e-02   1.454068e-05   2.511881e+03   9.926364e-01   9.951575e-01   2.214913e-02
  2.007633e-02  -3.797125e-05   2.473368e+03   9.878780e-01   9.928280e-01   2.265752e-02
  1.945566e-02  -9.775270e-06   2.551354e+03   9.875221e-01   9.925862e-01   2.220208e-02
  2.082999e-02  -1.601804e-05   2.380805e+03   9.866045e-01   9.916645e-01   2.364623e-02
  2.006213e-02   6.584059e-07   2.479733e+03   9.897197e-01   9.927708e-01   2.315671e-02
  1.984368e-02  -3.399345e-06   2.508022e+03   9.901105e-01   9.921916e-01   2.379933e-02
  1.940084e-02   1.199892e-05   2.549872e+03   9.841676e-01   9.882665e-01   2.569759e-02
  2.008166e-02   1.514992e-05   2.475287e+03   9.889066e-01   9.920770e-01   2.370992e-02
  2.042246e-02   2.444645e-05   2.430863e+03   9.876399e-01   9.921811e-01   2.423404e-02
  1.982810e-02   1.023560e-05   2.508868e+03   9.896666e-01   9.937803e-01   2.317188e-02
  1.977478e-02  -3.182593e-06   2.517343e+03   9.903398e-01   9.940159e-01   2.311586e-02
  2.009054e-02  -1.576565e-05   2.484808e+03   9.931498e-01   9.954882e-01   2.309697e-02
  1.970647e-02   5.635011e-08   2.533250e+03   9.931552e-01   9.946761e-01   2.248865e-02
  1.853421e-02   7.768474e-06   2.716055e+03   1.001481e+00   9.982059e-01   2.077373e-02
  1.934231e-02  -3.217074e-05   2.594713e+03   9.984536e-01   9.969311e-01   2.167987e-02
  2.051120e-02  -9.596580e-07   2.428848e+03   9.911091e-01   9.935615e-01   2.306520e-02
  2.031106e-02  -1.430711e-05   2.451203e+03   9.904716e-01   9.940355e-01   2.244004e-02
  2.071354e-02   1.674352e-05   2.395365e+03   9.870885e-01   9.922535e-01   2.366468e-02
  2.101016e-02   1.699098e-05   2.358388e+03   9.857681e-01   9.915506e-01   2.427332e-02
  2.024562e-02   4.628693e-06   2.449962e+03   9.867803e-01   9.917675e-01   2.334541e-02
  2.006504e-02  -3.842020e-07   2.481170e+03   9.904364e-01   9.930654e-01   2.384824e-02
  1.994889e-02   3.085369e-06   2.495521e+03   9.903990e-01   9.918474e-01   2.733516e-02
  1.947513e-02   5.140852e-05   2.553650e+03   9.893996e-01   9.912717e-01   2.504361e-02
  2.012982e-02  -1.357925e-05   2.470895e+03   9.895191e-01   9.926047e-01   2.322659e-02
  1.992406e-02  -1.700902e-05   2.495020e+03   9.889672e-01   9.929007e-01   2.337414e-02
  2.039473e-02  -6.566822e-06   2.436586e+03   9.886212e-01   9.933256e-01   2.324141e-02
  2.032769e-02   3.621908e-06   2.447034e+03   9.895967e-01   9.940441e-01   2.232786e-02
  2.007009e-02   1.815023e-05   2.486686e+03   9.928887e-01   9.953168e-01   2.266001e-02
  2.053563e-02   8.733879e-07   2.426483e+03   9.913236e-01   9.937024e-01   2.334064e-02
  2.135178e-02   3.092066e-05   2.348420e+03   9.975622e-01   9.967659e-01   2.137753e-02
  2.134090e-02  -2.764232e-05   2.338621e+03   9.928936e-01   9.935760e-01   2.474388e-02
  2.019350e-02  -3.278526e-06   2.466053e+03   9.907046e-01   9.932945e-01   2.256755e-02
  2.022026e-02   1.064647e-05   2.458168e+03   9.888455e-01   9.930807e-01   2.300009e-02
  2.019605e-02  -1.176588e-05   2.457571e+03   9.874218e-01   9.924842e-01   2.305864e-02
  1.930407e-02   2.380081e-06   2.571639e+03   9.876179e-01   9.923839e-01   2.255412e-02
  2.008074e-02   3.434642e-06   2.472207e+03   9.876310e-01   9.922343e-01   2.353463e-02
  2.020006e-02   2.465844e-06   2.467130e+03   9.914589e-01   9.937959e-01   2.273537e-02
  1.690505e-02  -1.301068e-06   2.966502e+03   9.976799e-01   9.961120e-01   2.067002e-02
  2.079587e-02  -6.983358e-05   2.399511e+03   9.927274e-01   9.938765e-01   2.280377e-02
  1.982727e-02   2.828304e-05   2.510694e+03   9.903455e-01   9.930390e-01   2.275090e-02
  2.041475e-02   5.276981e-07   2.435312e+03   9.890740e-01   9.930908e-01   2.324441e-02
  2.007892e-02   4.798488e-06   2.474083e+03   9.882908e-01   9.929953e-01   2.270579e-02
  2.058741e-02  -1.463973e-05   2.413215e+03   9.883891e-01   9.928702e-01   2.437657e-02
  2.009075e-02   7.325116e-07   2.480578e+03   9.914688e-01   9.943488e-01   2.305180e-02
  1.969292e-02   2.531378e-06   2.533637e+03   9.926237e-01   9.942627e-01   2.334954e-02
  1.722241e-02  -1.060465e-05   2.910673e+03   9.972809e-01   9.949142e-01   2.285578e-02
  1.704814e-02   5.736070e-05   2.933320e+03   9.948702e-01   9.944310e-01   1.960484e-02
  1.980152e-02   7.286988e-06   2.513454e+03   9.901468e-01   9.928662e-01   2.256141e-02
  2.024924e-02  -1.504310e-05   2.453524e+03   9.883918e-01   9.928334e-01   2.276936e-02
  2.036889e-02   1.880776e-05   2.438388e+03   9.880990e-01   9.929102e-01   2.359757e-02
  2.174327e-02  -6.980776e-06   2.280154e+03   9.863230e-01   9.921250e-01   2.414980e-02
  2.116369e-02  -1.551187e-07   2.347322e+03   9.883121e-01   9.927873e-01   2.489456e-02
  2.058147e-02  -1.302379e-06   2.420031e+03   9.908950e-01   9.934038e-01   2.418562e-02
  2.142076e-02   2.226511e-05   2.328837e+03   9.924397e-01   9.928758e-01   3.056073e-02
  1.912454e-02   4.287061e-05   2.610391e+03   9.931772e-01   9.928418e-01   2.576528e-02
  2.011759e-02  -3.693534e-05   2.476124e+03   9.910108e-01   9.933392e-01   2.380757e-02
  1.951019e-02   1.396025e-05   2.551805e+03   9.904650e-01   9.938854e-01   2.216490e-02
  2.007884e-02  -1.911785e-06   2.473695e+03   9.881319e-01   9.928585e-01   2.278806e-02
  1.975513e-02   1.100953e-05   2.517942e+03   9.895909e-01   9.940110e-01   2.188441e-02
  1.979964e-02  -1.413354e-05   2.515022e+03   9.906705e-01   9.942491e-01   2.146111e-02
  2.021636e-02   4.667099e-06   2.467366e+03   9.923542e-01   9.943869e-01   2.304706e-02
  2.144282e-02   3.209144e-06   2.327600e+03   9.929340e-01   9.944035e-01   2.307593e-02
  2.379331e-02  -7.994272e-05   2.091000e+03   9.897808e-01   9.919905e-01   2.721874e-02
  2.073827e-02   1.677390e-06   2.396685e+03   9.888117e-01   9.921352e-01   2.361258e-02
  2.047675e-02   1.278878e-05   2.427174e+03   9.887629e-01   9.926498e-01   2.392405e-02
  2.041838e-02  -1.375262e-05   2.434628e+03   9.889718e-01   9.933648e-01   2.400443e-02
  1.911677e-02   1.837492e-05   2.598348e+03   9.881934e-01   9.928022e-01   2.235685e-02
  1.904436e-02   1.059616e-05   2.617109e+03   9.915582e-01   9.942781e-01   2.308525e-02
  1.950573e-02  -5.230693e-06   2.556839e+03   9.921922e-01   9.941343e-01   2.267707e-02
  1.668165e-02   6.648637e-06   3.015927e+03   1.000899e+00   9.979225e-01   1.956195e-02
  1.909732e-02  -8.315626e-07   2.619322e+03   9.951566e-01   9.958562e-01   2.028961e-02
  2.037198e-02   2.264299e-05   2.445393e+03   9.910877e-01   9.936278e-01   2.344534e-02
  2.097359e-02  -1.437102e-05   2.370684e+03   9.891830e-01   9.933543e-01   2.384028e-02
  2.065688e-02   9.021396e-06   2.401001e+03   9.867048e-01   9.922174e-01   2.334241e-02
  2.068761e-02  -1.024632e-05   2.401724e+03   9.884702e-01   9.930410e-01   2.449013e-02
  2.065738e-02   1.611152e-05   2.406263e+03   9.888914e-01   9.928562e-01   2.441210e-02
  1.998763e-02   6.482099e-06   2.496296e+03   9.926302e-01   9.942513e-01   2.377174e-02
  1.849159e-02  -1.519182e-05   2.702374e+03   9.941453e-01   9.935024e-01   2.600226e-02
  1.744109e-02   6.202139e-05   2.867919e+03   9.951092e-01   9.941139e-01   2.084708e-02
  1.940051e-02  -6.171181e-06   2.562868e+03   9.891668e-01   9.923850e-01   2.193880e-02
  1.960915e-02   1.550219e-06   2.536970e+03   9.897015e-01   9.935810e-01   2.179660e-02
  2.027000e-02   5.557265e-06   2.455172e+03   9.900697e-01   9.940548e-01   2.312582e-02
  2.070326e-02  -1.306313e-05   2.396121e+03   9.869105e-01   9.923184e-01   2.287839e-02
  2.112183e-02  -6.204027e-06   2.356031e+03   9.900171e-01   9.938074e-01   2.440672e-02
  2.082792e-02   2.168858e-06   2.389929e+03   9.902868e-01   9.930865e-01   2.405618e-02
  2.131352e-02  -6.113430e-06   2.345762e+03   9.946474e-01   9.945167e-01   2.616281e-02
  2.362585e-02  -1.543076e-05   2.112296e+03   9.928244e-01   9.937936e-01   2.860878e-02
  2.025001e-02  -1.376094e-05   2.462928e+03   9.922180e-01   9.939812e-01   2.384058e-02
  1.941788e-02   2.549311e-06   2.566593e+03   9.914915e-01   9.942643e-01   2.336710e-02
  2.017620e-02  -9.729401e-06   2.459415e+03   9.871917e-01   9.924377e-01   2.305176e-02
  1.919145e-02   4.779933e-06   2.593800e+03   9.903176e-01   9.939588e-01   2.243196e-02
  2.032887e-02  -5.880001e-06   2.444680e+03   9.887020e-01   9.930276e-01   2.259192e-02
  1.994255e-02  -5.062288e-06   2.502427e+03   9.928242e-01   9.945364e-01   2.285863e-02
  1.985638e-02   2.895070e-05   2.516430e+03   9.940657e-01   9.942083e-01   2.506247e-02
  2.115082e-02  -1.104443e-04   2.364079e+03   9.947622e-01   9.952566e-01   1.993623e-02
  2.099530e-02  -1.086497e-05   2.366974e+03   9.886572e-01   9.919830e-01   2.359984e-02
  2.150704e-02  -2.744771e-05   2.308381e+03   9.876849e-01   9.923077e-01   2.508010e-02
  1.980733e-02  -4.227056e-06   2.513822e+03   9.905823e-01   9.943234e-01   2.275209e-02
  2.083992e-02  -3.789285e-06   2.377670e+03   9.857750e-01   9.914391e-01   2.538994e-02
  1.960450e-02  -5.630608e-06   2.540644e+03   9.908997e-01   9.942196e-01   2.260391e-02
  2.034641e-02  -3.892134e-06   2.443744e+03   9.891762e-01   9.923490e-01   2.401484e-02
  2.131986e-02  -3.118490e-05   2.338979e+03   9.920663e-01   9.933996e-01   2.479463e-02
  1.557572e-02  -2.349033e-05   3.235738e+03   1.002656e+00   9.982786e-01   2.143342e-02
  1.965645e-02   2.583860e-05   2.541798e+03   9.939768e-01   9.954119e-01   2.369543e-02
  2.050177e-02  -1.272428e-05   2.431069e+03   9.915593e-01   9.949934e-01   2.190872e-02
  2.021451e-02   1.339890e-05   2.455693e+03   9.875688e-01   9.925066e-01   2.382979e-02
  2.131073e-02  -1.108966e-05   2.330681e+03   9.881238e-01   9.931687e-01   2.266012e-02
  1.931107e-02  -5.647087e-06   2.573886e+03   9.888396e-01   9.927149e-01   2.235337e-02
  2.037576e-02  -4.641628e-06   2.446809e+03   9.918454e-01   9.941190e-01   2.260353e-02
  1.873330e-02  -1.558519e-05   2.673176e+03   9.962584e-01   9.958629e-01   1.999385e-02
  1.807915e-02   6.955798e-05   2.747331e+03   9.881415e-01   9.899074e-01   2.404476e-02
  1.843072e-02   3.286597e-06   2.695183e+03   9.882361e-01   9.917270e-01   2.094789e-02
  1.787043e-02   4.597839e-05   2.788534e+03   9.913820e-01   9.941924e-01   2.171524e-02
  2.034601e-02  -3.953065e-06   2.444088e+03   9.892959e-01   9.934830e-01   2.327797e-02
  1.948817e-02   1.745352e-05   2.552478e+03   9.896082e-01   9.938029e-01   2.246341e-02
  2.105558e-02   2.009572e-05   2.363367e+03   9.899850e-01   9.933988e-01   2.547329e-02
  1.950851e-02  -4.183091e-06   2.552460e+03   9.906342e-01   9.931170e-01   2.281976e-02
  1.749320e-02   3.104883e-05   2.859861e+03   9.952778e-01   9.937697e-01   2.437332e-02
  2.101162e-02   3.560382e-05   2.398137e+03   1.002452e+00   9.987952e-01   2.919021e-02
  1.986146e-02  -1.982287e-05   2.525101e+03   9.977461e-01   9.971602e-01   2.596145e-02
  2.051065e-02   2.683874e-05   2.428300e+03   9.908591e-01   9.939642e-01   2.585888e-02
  2.083319e-02  -8.529104e-06   2.384629e+03   9.883411e-01   9.933407e-01   2.464329e-02
  1.965375e-02   1.244617e-05   2.526253e+03   9.877623e-01   9.925597e-01   2.276404e-02
  2.158440e-02   1.257955e-05   2.297553e+03   9.865880e-01   9.921073e-01   2.393933e-02
  1.992156e-02   1.472101e-05   2.501891e+03   9.915668e-01   9.937199e-01   2.340973e-02
  2.131600e-02   1.484215e-05   2.333617e+03   9.896129e-01   9.916289e-01   2.795433e-02
  2.271352e-02  -7.130600e-07   2.171485e+03   9.812313e-01   9.865122e-01   2.691063e-02
  2.209934e-02   6.609478e-06   2.232500e+03   9.815240e-01   9.878433e-01   2.357678e-02
  2.190578e-02  -5.015647e-05   2.264606e+03   9.869194e-01   9.919024e-01   2.428166e-02
  1.987414e-02  -7.020686e-06   2.499602e+03   9.883013e-01   9.930934e-01   2.136951e-02
  2.016294e-02  -1.719420e-05   2.468458e+03   9.901703e-01   9.938150e-01   2.419339e-02
  1.883850e-02  -3.526817e-05   2.646823e+03   9.919764e-01   9.947726e-01   2.088523e-02
  2.075213e-02   8.276157e-06   2.398067e+03   9.900431e-01   9.927535e-01   2.442083e-02
  2.062797e-02  -2.571860e-05   2.426669e+03   9.958574e-01   9.957549e-01   2.212559e-02
  2.081481e-02  -6.754056e-05   2.428968e+03   1.005829e+00   1.002248e+00   2.453979e-02
  2.011400e-02   9.864187e-06   2.506986e+03   1.003184e+00   1.001007e+00   2.467250e-02
  2.047660e-02  -1.778896e-05   2.439414e+03   9.937419e-01   9.961406e-01   2.422864e-02
  1.999198e-02   2.663685e-05   2.494523e+03   9.921411e-01   9.952279e-01   2.462374e-02
  2.145520e-02   9.449296e-06   2.313755e+03   9.875979e-01   9.928348e-01   2.543762e-02
  1.995434e-02  -1.162240e-05   2.493338e+03   9.898027e-01   9.933703e-01   2.417637e-02
  2.083533e-02  -3.861456e-06   2.391442e+03   9.912663e-01   9.939079e-01   2.372735e-02
  1.798124e-02  -2.477691e-05   2.777623e+03   9.936264e-01   9.936693e-01   2.352185e-02
  1.681420e-02  -3.197447e-05   2.938256e+03   9.828701e-01   9.878437e-01   1.603002e-02
