# Structured UQ Data File
# FORMAT_VERSION 1.0
# META project=205_synth_project
# META dimension=4
# META n_training=80
# META max_degree=1
# NBLOCKS 2

# BLOCK training_inputs
# DIMENSION 4 0
# NSAMPLES 80
1.625000000000e-02 3.555555555556e-01 2.100000000000e+00 9.285714285714e-01 0.000000000000e+00
6.875000000000e-03 5.222222222222e-01 2.300000000000e+00 1.071428571429e+00 0.000000000000e+00
1.437500000000e-02 6.888888888889e-01 1.540000000000e+00 1.214285714286e+00 1.364669239184e-07
1.062500000000e-02 4.111111111111e-01 1.740000000000e+00 1.357142857143e+00 0.000000000000e+00
1.812500000000e-02 5.777777777778e-01 1.940000000000e+00 5.204081632653e-01 0.000000000000e+00
5.937500000000e-03 7.444444444444e-01 2.140000000000e+00 6.632653061224e-01 1.542742336807e-08
1.343750000000e-02 3.185185185185e-01 2.340000000000e+00 8.061224489796e-01 0.000000000000e+00
9.687500000000e-03 4.851851851852e-01 1.580000000000e+00 9.489795918367e-01 0.000000000000e+00
1.718750000000e-02 6.518518518519e-01 1.780000000000e+00 1.091836734694e+00 1.451347888746e-07
7.812500000000e-03 3.740740740741e-01 1.980000000000e+00 1.234693877551e+00 0.000000000000e+00
1.531250000000e-02 5.407407407407e-01 2.180000000000e+00 1.377551020408e+00 0.000000000000e+00
1.156250000000e-02 7.074074074074e-01 2.380000000000e+00 5.408163265306e-01 5.419021668132e-09
1.906250000000e-02 4.296296296296e-01 1.620000000000e+00 6.836734693878e-01 0.000000000000e+00
5.468750000000e-03 5.962962962963e-01 1.820000000000e+00 8.265306122449e-01 0.000000000000e+00
1.296875000000e-02 7.629629629630e-01 2.020000000000e+00 9.693877551020e-01 3.282629423448e-08
9.218750000000e-03 3.370370370370e-01 2.220000000000e+00 1.112244897959e+00 0.000000000000e+00
1.671875000000e-02 5.037037037037e-01 2.420000000000e+00 1.255102040816e+00 0.000000000000e+00
7.343750000000e-03 6.703703703704e-01 1.660000000000e+00 1.397959183673e+00 5.802046379775e-08
1.484375000000e-02 3.925925925926e-01 1.860000000000e+00 5.612244897959e-01 0.000000000000e+00
1.109375000000e-02 5.592592592593e-01 2.060000000000e+00 7.040816326531e-01 0.000000000000e+00
1.859375000000e-02 7.259259259259e-01 2.260000000000e+00 8.469387755102e-01 7.408630362988e-09
6.406250000000e-03 4.481481481481e-01 2.460000000000e+00 9.897959183673e-01 0.000000000000e+00
1.390625000000e-02 6.148148148148e-01 1.508000000000e+00 1.132653061224e+00 7.804120892510e-09
1.015625000000e-02 7.814814814815e-01 1.708000000000e+00 1.275510204082e+00 2.629458857711e-05
1.765625000000e-02 3.061728395062e-01 1.908000000000e+00 1.418367346939e+00 0.000000000000e+00
8.281250000000e-03 4.728395061728e-01 2.108000000000e+00 5.816326530612e-01 0.000000000000e+00
1.578125000000e-02 6.395061728395e-01 2.308000000000e+00 7.244897959184e-01 1.042495237624e-10
1.203125000000e-02 3.617283950617e-01 1.548000000000e+00 8.673469387755e-01 0.000000000000e+00
1.953125000000e-02 5.283950617284e-01 1.748000000000e+00 1.010204081633e+00 0.000000000000e+00
5.234375000000e-03 6.950617283951e-01 1.948000000000e+00 1.153061224490e+00 4.316280284716e-07
