77.436432 -0.063613 0.674087 2.568927 2.902696 -4.763925 -2.474275 -0.714255 4.268090 -15.421619
77.436432 -0.063613 0.674087 2.568927 2.902696 -4.763925 -2.474275 -0.714255 4.268090 -15.421619
68.625860 0.218651 0.403261 2.800014 2.909079 -7.780546 -3.761437 1.456075 4.602958 -13.573543
68.625860 0.218651 0.403261 2.800014 2.909079 -7.780546 -3.761437 1.456075 4.602958 -13.573543
68.625860 0.218651 0.403261 2.800014 2.909079 -7.780546 -3.761437 1.456075 4.602958 -13.573543
68.625860 0.218651 0.403261 2.800014 2.909079 -7.780546 -3.761437 1.456075 4.602958 -13.573543
70.591369 0.464973 0.505622 3.000000 2.906576 -5.665799 -7.213698 0.231958 6.802441 -10.888446
70.591369 0.464973 0.505622 3.000000 2.906576 -5.665799 -7.213698 0.231958 6.802441 -10.888446
68.195192 -0.074941 0.255959 3.000000 2.836856 -7.399636 -6.707676 1.818735 10.335966 -6.307889
68.195192 -0.074941 0.255959 3.000000 2.836856 -7.399636 -6.707676 1.818735 10.335966 -6.307889
68.195192 -0.074941 0.255959 3.000000 2.836856 -7.399636 -6.707676 1.818735 10.335966 -6.307889
68.195192 -0.074941 0.255959 3.000000 2.836856 -7.399636 -6.707676 1.818735 10.335966 -6.307889
68.195192 -0.074941 0.255959 3.000000 2.836856 -7.399636 -6.707676 1.818735 10.335966 -6.307889
65.737498 0.196884 0.169394 2.985640 2.848210 -13.470175 -6.751435 -0.362376 8.776575 -1.742724
62.610410 0.041187 0.290747 2.657123 2.908906 -12.948684 -8.947187 0.681110 5.589588 -5.275223
62.610410 0.041187 0.290747 2.657123 2.908906 -12.948684 -8.947187 0.681110 5.589588 -5.275223
62.610410 0.041187 0.290747 2.657123 2.908906 -12.948684 -8.947187 0.681110 5.589588 -5.275223
62.610410 0.041187 0.290747 2.657123 2.908906 -12.948684 -8.947187 0.681110 5.589588 -5.275223
62.610410 0.041187 0.290747 2.657123 2.908906 -12.948684 -8.947187 0.681110 5.589588 -5.275223
57.790020 -0.176605 0.100000 2.191981 2.825379 -14.901735 -3.376238 -0.213329 9.667019 -2.214117
58.672338 -0.078160 0.480122 2.530833 2.910633 -11.925050 -6.641365 1.045027 15.388548 -2.903639
58.672338 -0.078160 0.480122 2.530833 2.910633 -11.925050 -6.641365 1.045027 15.388548 -2.903639
58.672338 -0.078160 0.480122 2.530833 2.910633 -11.925050 -6.641365 1.045027 15.388548 -2.903639
58.672338 -0.078160 0.480122 2.530833 2.910633 -11.925050 -6.641365 1.045027 15.388548 -2.903639
58.672338 -0.078160 0.480122 2.530833 2.910633 -11.925050 -6.641365 1.045027 15.388548 -2.903639
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.622755 0.191891 0.572889 2.677338 2.930094 -10.160058 -14.640536 0.107072 16.151675 -6.543465
65.311592 0.473329 0.928652 2.612268 2.910084 -13.998879 -8.508271 -4.323288 19.856796 -7.698759
62.042656 0.713005 1.081936 3.000000 2.831569 -11.884406 -8.198154 -0.225382 17.583649 -5.342845
62.042656 0.713005 1.081936 3.000000 2.831569 -11.884406 -8.198154 -0.225382 17.583649 -5.342845
62.042656 0.713005 1.081936 3.000000 2.831569 -11.884406 -8.198154 -0.225382 17.583649 -5.342845
67.694124 0.445377 1.203461 3.000000 2.949643 -7.860871 -5.881811 0.687643 12.350435 -8.378778
67.694124 0.445377 1.203461 3.000000 2.949643 -7.860871 -5.881811 0.687643 12.350435 -8.378778
67.694124 0.445377 1.203461 3.000000 2.949643 -7.860871 -5.881811 0.687643 12.350435 -8.378778
67.694124 0.445377 1.203461 3.000000 2.949643 -7.860871 -5.881811 0.687643 12.350435 -8.378778
67.694124 0.445377 1.203461 3.000000 2.949643 -7.860871 -5.881811 0.687643 12.350435 -8.378778
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
58.897121 0.092091 1.161905 3.000000 2.924336 -4.006147 -12.051737 1.141708 6.601480 -5.976357
63.695216 0.195003 1.097916 2.331221 2.830859 -2.319119 -13.053436 1.070310 6.014506 -6.993681
63.695216 0.195003 1.097916 2.331221 2.830859 -2.319119 -13.053436 1.070310 6.014506 -6.993681
63.695216 0.195003 1.097916 2.331221 2.830859 -2.319119 -13.053436 1.070310 6.014506 -6.993681
57.483830 0.006815 1.034660 2.135453 2.816766 -1.450309 -9.673089 1.358672 4.237476 -3.785091
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
57.242760 -0.303816 1.285515 2.869114 2.904479 -4.309224 -14.571332 2.174464 7.728243 -2.282479
49.051228 -0.636270 1.620351 3.000000 2.858223 -8.227453 -7.943693 7.216534 9.875261 -4.851520
49.051228 -0.636270 1.620351 3.000000 2.858223 -8.227453 -7.943693 7.216534 9.875261 -4.851520
49.051228 -0.636270 1.620351 3.000000 2.858223 -8.227453 -7.943693 7.216534 9.875261 -4.851520
54.682690 -0.273733 1.402697 3.000000 3.008551 -8.946796 -10.549206 4.942510 16.357336 -4.849361
54.682690 -0.273733 1.402697 3.000000 3.008551 -8.946796 -10.549206 4.942510 16.357336 -4.849361
52.440499 -0.722163 1.216367 2.798159 3.057480 -8.707224 -6.307226 2.751827 11.588028 -8.508048
52.440499 -0.722163 1.216367 2.798159 3.057480 -8.707224 -6.307226 2.751827 11.588028 -8.508048
52.440499 -0.722163 1.216367 2.798159 3.057480 -8.707224 -6.307226 2.751827 11.588028 -8.508048
52.440499 -0.722163 1.216367 2.798159 3.057480 -8.707224 -6.307226 2.751827 11.588028 -8.508048
43.413547 -0.676290 1.393726 2.759561 2.852724 -9.211171 -7.479111 -1.511072 9.328009 -6.859617
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
49.684654 -0.909229 1.212115 2.371070 2.914144 -6.048171 -10.502689 -6.292172 14.949473 -4.341274
51.013251 -0.396552 1.065786 2.076769 2.862039 -0.783606 -13.298643 -14.477464 15.138476 -1.338619
51.013251 -0.396552 1.065786 2.076769 2.862039 -0.783606 -13.298643 -14.477464 15.138476 -1.338619
51.013251 -0.396552 1.065786 2.076769 2.862039 -0.783606 -13.298643 -14.477464 15.138476 -1.338619
51.013251 -0.396552 1.065786 2.076769 2.862039 -0.783606 -13.298643 -14.477464 15.138476 -1.338619
38.785835 -0.768434 1.090067 2.203583 2.885241 -6.083076 -16.749044 -8.458603 22.448709 -1.977500
38.785835 -0.768434 1.090067 2.203583 2.885241 -6.083076 -16.749044 -8.458603 22.448709 -1.977500
38.785835 -0.768434 1.090067 2.203583 2.885241 -6.083076 -16.749044 -8.458603 22.448709 -1.977500
38.785835 -0.768434 1.090067 2.203583 2.885241 -6.083076 -16.749044 -8.458603 22.448709 -1.977500
37.159306 -0.752727 1.076927 2.043883 2.920797 -5.876420 -16.496832 -11.175737 21.796886 0.426849
37.159306 -0.752727 1.076927 2.043883 2.920797 -5.876420 -16.496832 -11.175737 21.796886 0.426849
37.159306 -0.752727 1.076927 2.043883 2.920797 -5.876420 -16.496832 -11.175737 21.796886 0.426849
33.734499 -0.763644 0.585284 2.461188 2.809078 -4.868296 -15.791356 -7.183393 15.908883 0.782039
33.734499 -0.763644 0.585284 2.461188 2.809078 -4.868296 -15.791356 -7.183393 15.908883 0.782039
32.588109 -0.933789 0.763687 1.873214 2.829423 -3.102681 -9.920121 -8.706871 16.934911 -4.922276
32.588109 -0.933789 0.763687 1.873214 2.829423 -3.102681 -9.920121 -8.706871 16.934911 -4.922276
24.909174 -0.923566 0.114230 2.060236 2.861569 -1.611857 -6.577542 -8.078227 22.094394 -2.955510
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
29.111101 -1.208188 0.100000 1.674097 2.818131 -7.917847 -9.760660 -9.932462 17.917262 -9.671186
28.160766 -0.835372 0.233439 1.034162 2.907775 -8.927150 -13.788508 -8.873032 16.362250 -11.206579
28.160766 -0.835372 0.233439 1.034162 2.907775 -8.927150 -13.788508 -8.873032 16.362250 -11.206579
32.024453 -0.839079 0.130394 0.916073 2.909511 -3.797383 -17.698729 -6.736882 17.854410 -13.998761
32.024453 -0.839079 0.130394 0.916073 2.909511 -3.797383 -17.698729 -6.736882 17.854410 -13.998761
32.024453 -0.839079 0.130394 0.916073 2.909511 -3.797383 -17.698729 -6.736882 17.854410 -13.998761
32.024453 -0.839079 0.130394 0.916073 2.909511 -3.797383 -17.698729 -6.736882 17.854410 -13.998761
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
29.491459 -0.576099 0.177233 0.604736 2.906848 -1.318148 -18.294064 -2.963928 21.084725 -11.092897
32.378615 -0.569970 0.100000 0.852225 2.896010 2.484336 -21.757613 -13.009547 21.967266 -10.170892
31.925477 -1.231687 0.100000 0.984613 2.866096 7.084364 -24.076412 -13.988274 19.170221 -11.817155
31.925477 -1.231687 0.100000 0.984613 2.866096 7.084364 -24.076412 -13.988274 19.170221 -11.817155
31.925477 -1.231687 0.100000 0.984613 2.866096 7.084364 -24.076412 -13.988274 19.170221 -11.817155
31.925477 -1.231687 0.100000 0.984613 2.866096 7.084364 -24.076412 -13.988274 19.170221 -11.817155
31.925477 -1.231687 0.100000 0.984613 2.866096 7.084364 -24.076412 -13.988274 19.170221 -11.817155
